"","InitialInterestRate","ppp_treated","agriculture","mining","utilities","construction","manufacturing","wholesale_trade","retail_trade","transport_ware","information","finance_ins","real_estate","professional","admin_support","education","healthcare","arts_entertain","accommodation","other_services","public_admin","age_established","age_new","age_startup","age_changed_owner","processing_plp","processing_express","processing_7a_general","collateral","commit","pif","charge_off","cancelled","has_franchise","west","northeast","midwest","pct_black","pct_native","pct_asian","pct_pacific","pct_other","pct_multiracial","approval_month_index","regional_bank","community_bank","fintech","cdfi","other_institution","LMIIndicator","Race","ApprovalYearMonth","JobsSupported","GrossApproval","race_black","race_asian","race_native","race_white","race_unanswered","race_multi","race_pacific","race_puerto_rican","hispanic","not_hispanic","ethnicity_unanswered","log_approval_amount","zip_code"
"13764",4.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,47.6231576151905,0.55437524897092,9.0791395564998,0,5.98858053379365,2.43327579338733,20,0,1,0,0,0,"N","White","2021-12",25,1983400,0,0,0,1,0,0,0,0,0,1,0,14.5003231017342,"70815"
"13777",7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.08212818543135,0.041748772586086,1.89038442269797,0.0484285761998597,0.709729133963461,2.02565044587689,28,0,1,0,0,0,"N","White","2022-08",12,25000,0,0,0,1,0,0,0,0,0,1,0,10.1266311038503,"44060"
"13810",6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.87846427663361,0.208492245105517,3.13755403000254,0.0203407068395627,0.752606153063819,1.93236714975845,4,1,0,0,0,0,"N","Unanswered","2020-08",8,506600,0,0,0,0,1,0,0,0,0,0,1,13.1354770165497,"17837"
"13835",3.01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.6454920126707,0,7.65353043359787,0,1.3317892298784,8.79457747198474,32,0,0,0,0,0,"N","White","2022-12",11,243400,0,0,0,1,0,0,0,0,0,1,0,12.4024614595356,"32832"
"13846",9.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.488,2.816,4.11733333333333,0,0.970666666666667,6.50666666666667,32,0,1,0,0,0,"N","Unanswered","2022-12",195,350000,0,0,0,0,1,0,0,0,0,0,1,12.7656884334656,"73116"
"13847",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6.06373920447634,1.30154482423063,0.869723877873738,0.12772168835908,7.35514738677371,8.76008595872359,43,1,0,0,0,0,"Y","Black or African American","2023-11",10,501000,1,0,0,0,0,0,0,0,0,1,0,13.124361380067,"78227"
"13850",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.968768074031232,0.191584731058415,8.73698669751301,0,1.42423366107577,4.09557547715442,57,0,1,0,0,0,"N","Unanswered","2025-01",8,300000,0,0,0,0,1,0,0,0,0,0,1,12.6115377536383,"78731"
"13860",4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.08,8.93333333333333,0.213333333333333,0,0,1.76,20,1,0,0,0,0,"Y","Unanswered","2021-12",15,1800000,0,0,0,0,1,0,0,0,0,0,1,14.4032972228664,"74030"
"13888",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3.81542475134518,0.123919778248818,1.87510190771238,0,0.547855861731616,4.17087885211153,16,1,0,0,0,0,"N","Unanswered","2021-08",38,2500000,0,0,0,0,1,0,0,0,0,0,1,14.7318012898384,"22602"
"13906",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1.56568228105906,0.267311608961303,3.74745417515275,0,0.756109979633401,2.11048879837067,7,0,1,0,0,0,"N","Unanswered","2020-11",5,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"43551"
"13929",3.74,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.87035169737526,0.62486631833043,10.098695266905,0.68750572921441,8.41048675405628,9.61591346594555,25,0,0,0,0,0,"N","Unanswered","2022-05",0,132000,0,0,0,0,1,0,0,0,1,0,0,11.7905572015685,"94513"
"13933",9.99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.64732226161597,0.39186415376003,0,0,0,2.59376749393544,59,1,0,0,0,0,"N","Unanswered","2025-03",40,500000,0,0,0,0,1,0,0,0,0,0,1,13.1223633774043,"71665"
"13948",12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.7541411780878,0.436456113822256,6.07601897037597,0,3.48477558595092,5.25122001512131,58,0,1,0,0,0,"Y","Unanswered","2025-02",0,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"23518"
"13971",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,19.2258690772311,0.0849359946611661,0.45501425711339,0,0.491415397682461,2.13553358005217,0,0,1,0,0,0,"N","White","2020-04",57,967500,0,0,0,1,0,0,0,0,0,1,0,13.7824707038861,"29860"
"13993",10.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.12675959623704,0.496120304882236,21.9649110760146,0.288402114948843,12.967795097164,4.5612167822564,41,1,0,0,0,0,"N","Unanswered","2023-09",20,826000,0,0,0,0,1,0,0,0,0,0,1,13.6243500525031,"22003"
"13995",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7.98611111111111,0.214243498817967,4.86111111111111,0.0591016548463357,0.613179669030733,2.03161938534279,27,0,0,0,0,0,"N","White","2022-07",37,500000,0,0,0,1,0,0,0,0,0,1,0,13.1223633774043,"19106"
"14009",4.625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.939880084265111,0.210662777507697,0,0,1.55566358774915,6.75741370928537,7,0,1,0,0,0,"N","White","2020-11",9,85000,0,0,0,1,0,0,0,0,0,1,0,11.3504065354725,"43830"
"14015",5.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.41730656967084,0,1.1630517760115,0,0.224527369886389,3.28708069513674,13,0,0,0,0,0,"N","Unanswered","2021-05",0,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"45247"
"14024",9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.2340143274078,0,1.06128946670204,0,3.04059432210135,6.17670469620589,30,0,0,1,0,0,"Y","White","2022-10",4,56500,0,0,0,1,0,0,0,0,0,1,0,10.9419959171345,"77302"
"14038",11.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.85418265541059,0.0767459708365311,3.33570880385923,0.0630413331871505,0.583817563863611,4.17717355553119,49,1,0,0,0,0,"N","Unanswered","2024-05",10,175000,0,0,0,0,1,0,0,0,0,0,1,12.0725412529057,"21784"
"14076",10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.7753732432038,0.432816223313719,7.73233477605408,0,3.07834459952342,4.57131741477411,32,0,0,0,0,1,"Y","White","2022-12",13,750000,0,0,0,1,0,0,0,0,0,1,0,13.5278284855125,"70002"
"14082",6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.107497984412792,0.0671862402579952,0.443429185702768,0,0.618113410373555,2.08277344799785,21,0,1,0,0,0,"N","Unanswered","2022-01",56,3500000,0,0,0,0,1,0,0,0,0,0,1,15.0682735264596,"46737"
"14097",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.9046183528277,1.05812130712649,5.32828891836489,1.43193054383215,22.7481008079103,7.35710840467864,47,0,1,0,0,0,"N","White","2024-03",55,930000,0,0,0,1,0,0,0,0,0,1,0,13.7429398651294,"89121"
"14102",11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,22.4865580657313,0.953207228393018,6.42587244146623,0.213472756538317,17.5641274443772,6.13249009691891,49,0,1,0,0,0,"Y","White","2024-05",25,1000000,0,0,0,1,0,0,0,0,1,0,0,13.8155105579643,"11206"
"14120",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.648420147596188,3.11671562656731,1.3505767715125,0.0250770222827255,1.30400515870173,3.80454252346493,24,0,1,0,0,0,"N","White","2022-04",6,417300,0,0,0,1,0,0,0,0,0,1,0,12.9415606665796,"59404"
"14130",15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.19136769010824,0.170195384301178,2.29423378037988,0,23.7933147253047,4.63612226836408,46,0,0,1,0,0,"N","White","2024-02",35,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"97113"
"14165",7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.64004468025691,0.173135995531974,1.05557106953365,0.368612119519687,2.65289025411896,4.86456297123708,0,0,0,0,0,0,"N","Unanswered","2020-04",8,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"13903"
"14169",5.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.52904208722148,0.636069320129499,0.803656446391164,0,0.776994858122262,5.8046086459722,8,0,0,0,0,0,"N","White","2020-12",0,25000,0,0,0,1,0,0,0,0,0,1,0,10.1266311038503,"48708"
"14174",15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71.5884815859181,0,0.730581902076391,0,1.7217807399812,0.692130223019738,49,0,0,1,0,0,"Y","Black or African American","2024-05",3,25500,1,0,0,0,0,0,0,0,0,0,1,10.1464337311465,"38930"
"14183",10.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6.60920607794331,0.185756213545343,3.96403759705762,0,1.28914812200468,3.2470186127726,43,0,0,0,0,0,"N","White","2023-11",0,40000,0,0,0,1,0,0,0,0,0,1,0,10.5966347330961,"43214"
"14213",9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.38872896135824,0.174402723203967,0.932949507259776,1.03380891345002,1.93313861864638,3.25271584963544,34,0,1,0,0,0,"Y","Unanswered","2023-02",4,350000,0,0,0,0,1,0,0,0,0,1,0,12.7656884334656,"84062"
"14256",10.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,38.8858547241944,0.546149645002731,9.44838885854724,0,2.19825232113599,2.63517203713818,37,0,0,0,0,0,"N","White","2023-05",5,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"48226"
"14280",8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,9.84770377352933,2.15630247149969,5.89742834418358,3.25212831767166,10.3101894129084,10.4692609067075,29,1,0,0,0,0,"Y","Native Hawaiian or Other Pacific Islander","2022-09",9,1347600,0,0,0,0,0,0,1,0,0,0,1,14.1138357905145,"98002"
"14284",8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.47769192422732,0.358300099700897,1.69803090727817,0,0.53277666999003,2.68880857427717,57,0,1,0,0,0,"N","Unanswered","2025-01",33,1850000,0,0,0,0,1,0,0,0,0,0,1,14.4306961970545,"44512"
"14301",4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,18.9656180563677,0.529177873932873,11.8582621915565,0.0380072506139633,3.70424511753011,3.86796865863642,22,0,1,0,0,0,"N","White","2022-02",190,400000,0,0,0,1,0,0,0,0,0,1,0,12.8992198260901,"79107"
"14320",5.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.06214543579165,0.615652398143373,10.4274110366168,0.00966993295513151,28.7616039195462,7.7423929860753,51,0,0,0,0,0,"N","White","2024-07",12,850000,0,0,0,1,0,0,0,0,0,1,0,13.6529916284665,"91303"
"14328",5.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.28085260442594,0.0316785083948047,0.855319726659728,0,0.0543060143910938,1.09064578902113,20,1,0,0,0,0,"N","White","2021-12",4,830000,0,0,0,1,0,0,0,0,0,1,0,13.6291809797728,"40351"
"14329",4.55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1.43785427899903,0.179731784874879,0.179731784874879,0,0,1.76966680492189,17,0,1,0,0,0,"N","White","2021-09",24,500000,0,0,0,1,0,0,0,0,0,1,0,13.1223633774043,"57064"
"14333",6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.8604409234586,0.0500140039210979,12.2514304005121,0,5.59956787900612,3.781058696435,10,1,0,0,0,0,"N","White","2021-02",8,225000,0,0,0,1,0,0,0,0,0,0,1,12.3238556811866,"30519"
"14340",6.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.759171151496243,0.8241686815901,5.80557938798326,3.15887996256142,9.24784858175389,6.03957049632114,24,1,0,0,0,0,"N","White","2022-04",7,283000,0,0,0,1,0,0,0,0,0,1,0,12.5532021766254,"84084"
"14348",7.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.88457987072946,1.93167128347184,1.37396121883657,0.299168975069252,2.05724838411819,1.9870729455217,53,0,1,0,0,0,"N","White","2024-09",58,446500,0,0,0,1,0,0,0,0,0,1,0,13.0091946792987,"58601"
"14367",7.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18.188622754491,0,0,0.598802395209581,0,0,31,0,1,0,0,0,"N","White","2022-11",8,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"36041"
"14369",4.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.806586193469433,0.172442565500362,1.79117761584247,0,0.0778772876453246,2.72014240418312,0,0,1,0,0,0,"N","White","2020-04",8,1900000,0,0,0,1,0,0,0,0,0,1,0,14.4573644441367,"53024"
"14373",13.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,56.0777348239473,0.846306551039599,2.27353463587922,0.0689583115661895,3.49597743182531,5.57308536203114,41,0,0,0,0,0,"N","Unanswered","2023-09",8,160000,0,0,0,0,1,0,0,0,0,0,1,11.982929094216,"33162"
"14378",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.97982290608216,0,1.07417622296415,0,0.650795954903953,1.61126433444622,5,0,0,0,0,0,"Y","White","2020-09",0,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"46140"
"14393",4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,18.2256177300571,0.158304081492188,1.24922568655792,0.196159405327276,3.01466033450341,5.55096703145433,2,0,1,0,0,0,"N","Unanswered","2020-06",4,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"46236"
"14404",6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.87555419660602,0.229322733526984,5.43112673903073,0.0802629567344443,4.37242011924782,6.44014676654946,7,1,0,0,0,0,"N","Unanswered","2020-11",0,350000,0,0,0,0,1,0,0,0,0,0,1,12.7656884334656,"78260"
"14406",10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.4696002687269,0.0201545179711119,2.59321464561639,0.0268726906281491,3.0097413503527,11.9628261112977,34,0,0,0,0,0,"N","Black or African American","2023-02",2,150000,1,0,0,0,0,0,0,0,0,1,0,11.9183905730784,"33020"
"14419",7.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.809938160126963,1.30520439993433,3.32184096754775,0.049252996223937,2.32036337766103,4.97455261861763,10,0,0,0,0,0,"Y","Unanswered","2021-02",17,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"83201"
"14423",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.549944587332455,0.968153398992117,43.1194195261694,0.0669134098655459,17.0650105597725,5.88628902410974,24,0,1,0,0,0,"N","Asian","2022-04",29,350000,0,1,0,0,0,0,0,0,0,1,0,12.7656884334656,"92843"
"14445",11.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.92514808831449,0.112188117034644,1.88027284150063,0,0.408364746006103,1.7007718542452,37,0,1,0,0,0,"N","White","2023-05",2,71000,0,0,0,1,0,0,0,0,0,1,0,11.1704351560235,"70471"
"14450",8.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.48154510422954,0.575699893216955,7.16607084822879,0.287849946608478,3.74437067644737,9.14155717535633,55,0,0,0,0,0,"N","White","2024-11",6,444300,0,0,0,1,0,0,0,0,0,0,1,13.004255288924,"95678"
"14453",5.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.63454571801188,7.53513983480655,0.67816258513259,0.104332705405014,0.00869439211708448,6.56136791769309,21,0,1,0,0,0,"N","Unanswered","2022-01",1,30000,0,0,0,0,1,0,0,0,0,0,1,10.3089526606443,"56601"
"14455",8.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.01125967628431,0.340136054421769,2.11118930330753,0,0,1.09078114004222,58,0,1,0,0,0,"Y","White","2025-02",3,289000,0,0,0,1,0,0,0,0,0,1,0,12.5741819670946,"52205"
"14468",6.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.355892994839552,0.487869980425885,1.65341953852542,0.536805267216324,1.44284951657868,3.74577377068628,26,0,1,0,0,0,"N","Unanswered","2022-06",13,427100,0,0,0,0,1,0,0,0,0,1,0,12.9647734568296,"84043"
"14477",7.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.81847441261667,0.531058899259736,1.76214998390731,0.120695204377213,0.531058899259736,1.8506598004506,46,0,1,0,0,0,"N","White","2024-02",2,20000,0,0,0,1,0,0,0,0,0,1,0,9.90348755253613,"50677"
"14483",5.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.46391983429435,0.559816380227285,10.0347086155741,0.131556849353412,2.16648939147959,9.11101158819907,15,0,0,1,0,0,"N","Unanswered","2021-07",11,1447000,0,0,0,0,1,0,0,0,0,0,1,14.1850030056136,"93012"
"14488",11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,14.5833333333333,0.0212585034013605,1.4094387755102,0,0.894982993197279,6.75170068027211,39,0,1,0,0,0,"Y","White","2023-07",58,2000000,0,0,0,1,0,0,0,0,0,1,0,14.5086577385242,"19464"
"14492",6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,8.05122863500781,0.461625869987216,9.04549973959566,0.035509682306709,1.16235026750627,7.07352871549643,1,0,1,0,0,0,"N","Unanswered","2020-05",118,1294000,0,0,0,0,1,0,0,0,0,1,0,14.073248754043,"55113"
"14499",11.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.63852871129929,0.0352827026550234,12.0710946458499,0,1.7773661462468,4.14571756196525,51,0,1,0,0,0,"Y","Unanswered","2024-07",1,250000,0,0,0,0,1,0,0,0,0,0,1,12.4292161968444,"60561"
"14512",11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.505248176481053,0,1.53353495819249,0,0.117416829745597,0.853940579967977,50,0,1,0,0,0,"Y","Unanswered","2024-06",5,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"15044"
"14524",13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.27914905222965,0.430928678576299,47.1703259239056,0,8.21491885994818,4.31201418246284,48,0,0,0,0,0,"N","Asian","2024-04",0,75000,0,1,0,0,0,0,0,0,0,0,1,11.2252433925184,"11358"
"14534",13.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.00377282010508,0.238529535568963,3.01202001777279,0.190200021826232,1.32984113621128,2.36658715682148,41,0,1,0,0,0,"N","Unanswered","2023-09",25,89400,0,0,0,0,1,0,0,0,0,0,1,11.4008759611616,"29072"
"14548",10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,17.7664864395371,0.529824332833909,24.3198054415565,0.0629709248040301,1.98466983692702,6.23195014439885,41,1,0,0,0,0,"Y","Unanswered","2023-09",13,100000,0,0,0,0,1,0,0,0,0,0,1,11.5129254649702,"55117"
"14549",9.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.566991248613337,1.0279797855294,1.50375939849624,0.73462344385554,2.94588931344755,6.0668063601627,59,0,1,0,0,0,"N","Unanswered","2025-03",55,1455000,0,0,0,0,1,0,0,0,0,1,0,14.1905164585877,"84057"
"14573",8.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,5.40089667396518,0.0729850901887186,6.94748548986897,0.0312793243665937,3.66663191186181,3.13140791714455,28,1,0,0,0,0,"N","Asian","2022-08",2,100000,0,1,0,0,0,0,0,0,0,1,0,11.5129254649702,"11720"
"14574",8.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,5.40089667396518,0.0729850901887186,6.94748548986897,0.0312793243665937,3.66663191186181,3.13140791714455,28,1,0,0,0,0,"N","Asian","2022-08",2,100000,0,1,0,0,0,0,0,0,0,1,0,11.5129254649702,"11720"
"14581",4.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.304129946431657,0.556419561085191,1.70036288232245,0.0207361327112494,2.15310177985139,3.87074477276655,15,0,1,0,0,0,"N","White","2021-07",67,500000,0,0,0,1,0,0,0,0,0,1,0,13.1223633774043,"80550"
"14622",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.675260896255371,0,1.41190914671578,0,0,4.60405156537753,7,0,1,0,0,0,"N","White","2020-11",0,434700,0,0,0,1,0,0,0,0,0,1,0,12.9824114169769,"53034"
"14665",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.74572559588983,0.38743367303967,0.589572980712541,0.0758022403773267,0.45481344226396,1.63395940368904,17,0,1,0,0,0,"N","White","2021-09",2,180000,0,0,0,1,0,0,0,0,0,1,0,12.1007121298723,"78645"
"14675",6.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,53.9159462466832,0.232531598619076,4.47801649119804,0,1.10274187565979,2.8602813204371,26,0,0,0,0,1,"Y","Black or African American","2022-06",8,150000,1,0,0,0,0,0,0,0,0,1,0,11.9183905730784,"30281"
"14690",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,29.3959534747337,0.434952595054247,7.32821816049262,0,2.62682044765908,5.9671586355195,51,1,0,0,0,0,"Y","Unanswered","2024-07",5,675000,0,0,0,0,1,0,0,0,0,1,0,13.4224679698547,"48911"
